"","NUM_HOMOLOGS","NTS_MEAN","NTS_PRESENCE","NTS_PRES_%","NTS_ANDPRESENCE","NTS_ANDPRES_%","NTSlike_MEAN","NTSlike_PRESENCE","NTSlike_PRES_%","NTSlike_ANDPRESENCE","NTSlike_ANDPRES_%"
"CAX50379.1_1387",2142,0.00326797385620915,7,0.326797385620915,0,0,0.123249299719888,183,8.54341736694678,12,0.560224089635854
"CAX50380.1_1388",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50384.1_1392",62,0,0,0,0,0,0.161290322580645,8,12.9032258064516,1,1.61290322580645
"CAX50385.1_1393",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50386.1_1394",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50387.1_1395",6,0,0,0,0,0,0,0,0,0,0
"CAX50388.1_1396",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50389.1_1397",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50390.1_1398",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50391.1_1399",3465,0.000865800865800866,2,0.0577200577200577,0,0,0.0545454545454545,167,4.81962481962482,5,0.144300144300144
"CAX50392.1_1400",10,0,0,0,0,0,0,0,0,0,0
"CAX50393.1_1401",751,0.00133155792276964,1,0.133155792276964,0,0,0.0812250332889481,56,7.45672436750999,2,0.266311584553928
"CAX50394.1_1402",237,0.00843881856540084,2,0.843881856540084,0,0,0.0675105485232067,14,5.90717299578059,0,0
"CAX50395.1_1403",3,0,0,0,0,0,0,0,0,0,0
"CAX50396.1_1404",27,0,0,0,0,0,0,0,0,0,0
"CAX50397.1_1405",72,0.0277777777777778,2,2.77777777777778,0,0,0.0416666666666667,3,4.16666666666667,0,0
"CAX50398.1_1406",157,0.00636942675159236,1,0.636942675159236,0,0,0.0318471337579618,4,2.54777070063694,0,0
"CAX50399.1_1407",1995,0.00100250626566416,2,0.100250626566416,0,0,0.0541353383458647,97,4.86215538847118,2,0.100250626566416
"CAX50400.1_1408",7,0,0,0,0,0,0,0,0,0,0
"CAX50401.1_1409",1007,0.00397219463753724,4,0.397219463753724,0,0,0.0566037735849057,49,4.86593843098312,0,0
"CAX50402.1_1410",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50403.1_1411",2,0,0,0,0,0,0,0,0,0,0
"CAX50404.1_1412",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50405.1_1413",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50406.1_1414",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50407.1_1415",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50408.1_1416",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50409.1_1417",692,0.00867052023121387,6,0.867052023121387,0,0,0.0679190751445087,39,5.63583815028902,1,0.144508670520231
"CAX50410.1_1418",19,0,0,0,0,0,0,0,0,0,0
"CAX50411.1_1419",23,0,0,0,0,0,0.0869565217391304,1,4.34782608695652,0,0
"CAX50412.1_1420",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50413.1_1421",3322,0.00421432871763998,11,0.33112582781457,2,0.0602046959662854,0.0993377483443709,257,7.73630343166767,11,0.33112582781457
"CAX50414.1_1422",101,0,0,0,0,0,0.0396039603960396,3,2.97029702970297,0,0
"CAX50415.1_1423",166,0.0180722891566265,2,1.20481927710843,0,0,0.0481927710843374,6,3.6144578313253,0,0
"CAX50416.1_1424",1139,0.00263388937664618,2,0.175592625109745,0,0,0.0640913081650571,63,5.53116769095698,3,0.263388937664618
"CAX50417.1_1425",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50418.1_1426",2,0,0,0,0,0,0,0,0,0,0
"CAX50419.1_1427",42,0,0,0,0,0,0.0476190476190476,2,4.76190476190476,0,0
"CAX50420.1_1428",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50421.1_1429",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50422.1_1430",51,0,0,0,0,0,0.0588235294117647,2,3.92156862745098,0,0
"CAX50423.1_1431",1194,0.000837520938023451,1,0.0837520938023451,0,0,0.0577889447236181,58,4.85762144053601,2,0.16750418760469
"CAX50424.1_1432",120,0.025,3,2.5,0,0,0.0666666666666667,7,5.83333333333333,0,0
"CAX50425.1_1433",555,0,0,0,0,0,0.0558558558558559,28,5.04504504504505,1,0.18018018018018
"CAX50426.1_1434",47,0,0,0,0,0,0.0425531914893617,2,4.25531914893617,0,0
"CAX50427.1_1435",45,0,0,0,0,0,0.0444444444444444,2,4.44444444444444,0,0
"CAX50428.1_1436",10,0,0,0,0,0,0,0,0,0,0
"CAX50429.1_1437",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50430.1_1438",3,0,0,0,0,0,0,0,0,0,0
"CAX50431.1_1439",5,0,0,0,0,0,0,0,0,0,0
"CAX50432.1_1440",793,0.00882723833543506,6,0.756620428751576,0,0,0.0907944514501892,58,7.3139974779319,3,0.378310214375788
"CAX50433.1_1441",2292,0.00392670157068063,8,0.349040139616056,0,0,0.0658813263525305,124,5.41012216404887,5,0.218150087260035
"CAX50434.1_1442",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50435.1_1443",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50436.1_1444",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50437.1_1445",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50438.1_1446",35,0,0,0,0,0,0.0285714285714286,1,2.85714285714286,0,0
"CAX50439.1_1447",1502,0.00599201065246338,5,0.33288948069241,1,0.066577896138482,0.0685752330226365,75,4.99334221038615,3,0.199733688415446
"CAX50440.1_1448",1470,0.00612244897959184,9,0.612244897959184,0,0,0.129931972789116,144,9.79591836734694,10,0.680272108843537
"CAX50441.1_1449",8,0,0,0,0,0,0,0,0,0,0
"CAX50442.1_1450",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50443.1_1451",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50444.1_1452",521,0.00959692898272553,4,0.767754318618042,0,0,0.0671785028790787,30,5.75815738963532,1,0.191938579654511
"CAX50445.1_1453",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50446.1_1454",3867,0.00258598396689941,8,0.206878717351952,0,0,0.073959141453323,226,5.84432376519266,11,0.284458236358935
"CAX50447.1_1455",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50448.1_1456",14,0,0,0,0,0,0.0714285714285714,1,7.14285714285714,0,0
"CAX50449.1_1457",2314,0,0,0,0,0,0.0592048401037165,122,5.27225583405359,4,0.17286084701815
"CAX50450.1_1458",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50451.1_1459",42,0,0,0,0,0,0.0952380952380952,2,4.76190476190476,1,2.38095238095238
"CAX50452.1_1460",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50453.1_1461",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50454.1_1462",1782,0.00168350168350168,3,0.168350168350168,0,0,0.0622895622895623,95,5.331088664422,7,0.392817059483726
"CAX50455.1_1463",681,0.0117474302496329,7,1.02790014684288,0,0,0.0704845814977974,37,5.43318649045521,2,0.293685756240822
"CAX50456.1_1464",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50457.1_1465",19,0,0,0,0,0,0.210526315789474,4,21.0526315789474,0,0
"CAX50458.1_1466",1,0,0,0,0,0,0,0,0,0,0
"CAX50459.1_1467",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50460.1_1468",407,0.0147420147420147,3,0.737100737100737,1,0.245700245700246,0.0491400491400491,15,3.68550368550369,2,0.491400491400491
"CAX50461.1_1469",1,0,0,0,0,0,0,0,0,0,0
"CAX50462.1_1470",1007,0.00595829195630586,3,0.297914597815293,1,0.099304865938431,0.0794438927507448,63,6.25620655412115,2,0.198609731876862
"CAX50463.1_1471",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50464.1_1472",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50465.1_1473",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50466.1_1474",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50467.1_1475",1714,0.00058343057176196,1,0.058343057176196,0,0,0.0577596266044341,87,5.07584597432905,3,0.175029171528588
"CAX50468.1_1476",59,0,0,0,0,0,0.0677966101694915,4,6.77966101694915,0,0
"CAX50469.1_1477",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50470.1_1478",1,0,0,0,0,0,0,0,0,0,0
"CAX50471.1_1479",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50472.1_1480",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50473.1_1481",50,0,0,0,0,0,0.1,4,8,0,0
"CAX50474.1_1482",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50475.1_1483",42,0.0238095238095238,1,2.38095238095238,0,0,0.0238095238095238,1,2.38095238095238,0,0
"CAX50476.1_1484",14,0,0,0,0,0,0,0,0,0,0
"CAX50477.1_1485",25,0.04,1,4,0,0,0,0,0,0,0
"CAX50478.1_1486",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50479.1_1487",28,0,0,0,0,0,0,0,0,0,0
"CAX50480.1_1488",236,0,0,0,0,0,0.0635593220338983,11,4.66101694915254,1,0.423728813559322
"CAX50481.1_1489",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50482.1_1490",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50483.1_1491",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50484.1_1492",1476,0.00338753387533875,3,0.203252032520325,0,0,0.0657181571815718,84,5.69105691056911,1,0.0677506775067751
"CAX50485.1_1493",1,0,0,0,0,0,0,0,0,0,0
"CAX50486.1_1494",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50487.1_1495",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50488.1_1496",416,0,0,0,0,0,0.0480769230769231,17,4.08653846153846,0,0
"CAX50489.1_1497",2910,0.00721649484536083,13,0.446735395189003,1,0.0343642611683849,0.0979381443298969,202,6.94158075601375,8,0.274914089347079
"CAX50490.1_1498",608,0.0115131578947368,3,0.493421052631579,1,0.164473684210526,0.0641447368421053,26,4.27631578947368,2,0.328947368421053
"CAX50491.1_1499",1889,0.00264690312334569,4,0.211752249867655,0,0,0.0905240868184224,142,7.51720487030175,7,0.370566437268396
"CAX50492.1_1500",1655,0.00362537764350453,3,0.181268882175227,0,0,0.0918429003021148,116,7.00906344410876,7,0.422960725075529
"CAX50493.1_1501",1133,0.00441306266548985,5,0.441306266548985,0,0,0.0617828773168579,60,5.29567519858782,3,0.264783759929391
"CAX50494.1_1502",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50495.1_1503",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50500.1_1508",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50501.1_1509",214,0,0,0,0,0,0.0560747663551402,12,5.60747663551402,0,0
"CAX50502.1_1510",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50503.1_1511",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50504.1_1512",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50505.1_1513",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50506.1_1514",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50507.1_1515",6,0,0,0,0,0,0,0,0,0,0
"CAX50508.1_1516",63,0,0,0,0,0,0.0634920634920635,4,6.34920634920635,0,0
"CAX50509.1_1517",17,0,0,0,0,0,0.117647058823529,1,5.88235294117647,1,5.88235294117647
"CAX50510.1_1518",2,0,0,0,0,0,0,0,0,0,0
"CAX50511.1_1519",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50512.1_1520",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50513.1_1521",4992,0.00240384615384615,11,0.220352564102564,0,0,0.108573717948718,430,8.61378205128205,23,0.46073717948718
"CAX50514.1_1522",55,0,0,0,0,0,0,0,0,0,0
"CAX50515.1_1523",22,0,0,0,0,0,0.0454545454545455,1,4.54545454545455,0,0
"CAX50516.1_1524",2842,0.000351864883884588,1,0.0351864883884588,0,0,0.0584095707248417,144,5.06685432793807,6,0.211118930330753
"CAX50517.1_1525",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50518.1_1526",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50519.1_1527",2,0,0,0,0,0,0,0,0,0,0
"CAX50520.1_1528",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50521.1_1529",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50522.1_1530",697,0,0,0,0,0,0.0616929698708752,34,4.8780487804878,2,0.286944045911047
"CAX50523.1_1531",582,0.00343642611683849,2,0.343642611683849,0,0,0.0601374570446735,32,5.49828178694158,0,0
"CAX50524.1_1532",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50525.1_1533",71,0,0,0,0,0,0.0422535211267606,3,4.22535211267606,0,0
"CAX50526.1_1534",20,0,0,0,0,0,0,0,0,0,0
"CAX50527.1_1535",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50528.1_1536",252,0.0158730158730159,3,1.19047619047619,0,0,0.166666666666667,37,14.6825396825397,3,1.19047619047619
"CAX50529.1_1537",1,0,0,0,0,0,0,0,0,0,0
"CAX50530.1_1538",692,0.00433526011560694,3,0.433526011560694,0,0,0.088150289017341,51,7.36994219653179,2,0.289017341040462
"CAX50531.1_1539",65,0.0153846153846154,1,1.53846153846154,0,0,0.246153846153846,16,24.6153846153846,0,0
"CAX50532.1_1540",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50533.1_1541",1586,0.000630517023959647,1,0.0630517023959647,0,0,0.0498108448928121,70,4.41361916771753,3,0.189155107187894
"CAX50534.1_1542",31,0,0,0,0,0,0.0967741935483871,3,9.67741935483871,0,0
"CAX50535.1_1543",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50536.1_1544",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50537.1_1545",73,0.0136986301369863,1,1.36986301369863,0,0,0.0684931506849315,5,6.84931506849315,0,0
"CAX50538.1_1546",536,0.00186567164179104,1,0.186567164179104,0,0,0.16044776119403,64,11.9402985074627,2,0.373134328358209
"CAX50539.1_1547",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50540.1_1548",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50541.1_1549",3052,0.00327653997378768,9,0.294888597640891,0,0,0.076343381389253,189,6.19266055045872,5,0.163826998689384
"CAX50542.1_1550",3,0,0,0,0,0,0,0,0,0,0
"CAX50543.1_1551",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50544.1_1552",30,0,0,0,0,0,0,0,0,0,0
"CAX50545.1_1553",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50546.1_1554",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50547.1_1555",10,0,0,0,0,0,0,0,0,0,0
"CAX50548.1_1556",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50549.1_1557",958,0.00417536534446764,3,0.313152400835073,0,0,0.058455114822547,50,5.21920668058455,1,0.104384133611691
"CAX50550.1_1558",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50551.1_1559",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50552.1_1560",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50553.1_1561",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50554.1_1562",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50555.1_1563",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50556.1_1564",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50557.1_1565",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50558.1_1566",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50559.1_1567",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50560.1_1568",1,0,0,0,0,0,0,0,0,0,0
"CAX50561.1_1569",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50562.1_1570",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50563.1_1571",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50565.1_1573",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50566.1_1574",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50567.1_1575",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50568.1_1576",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50569.1_1577",1,0,0,0,0,0,0,0,0,0,0
"CAX50570.1_1578",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50571.1_1579",3,0,0,0,0,0,0,0,0,0,0
"CAX50572.1_1580",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50573.1_1581",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50574.1_1582",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50575.1_1583",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50577.1_1585",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50578.1_1586",73,0,0,0,0,0,0.0821917808219178,5,6.84931506849315,0,0
"CAX50579.1_1587",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50580.1_1588",137,0,0,0,0,0,0.0948905109489051,12,8.75912408759124,0,0
"CAX50581.1_1589",677,0.00738552437223043,3,0.443131462333826,1,0.147710487444609,0.107828655834564,54,7.97636632200886,3,0.443131462333826
"CAX50582.1_1590",1374,0.000727802037845706,1,0.0727802037845706,0,0,0.0596797671033479,74,5.38573508005822,2,0.145560407569141
"CAX50583.1_1591",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50584.1_1592",7,0,0,0,0,0,0,0,0,0,0
"CAX50585.1_1593",7,0,0,0,0,0,0,0,0,0,0
"CAX50586.1_1594",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50587.1_1595",1,0,0,0,0,0,0,0,0,0,0
"CAX50588.1_1596",15,0,0,0,0,0,0.2,2,13.3333333333333,0,0
"CAX50589.1_1597",1174,0.00255536626916525,3,0.255536626916525,0,0,0.0741056218057922,72,6.13287904599659,1,0.0851788756388416
"CAX50590.1_1598",3949,0.000759685996454799,3,0.0759685996454799,0,0,0.105849582172702,327,8.28057736135731,19,0.481134464421373
"CAX50591.1_1599",223,0.00448430493273543,1,0.448430493273543,0,0,0.0986547085201794,17,7.62331838565022,0,0
"CAX50592.1_1600",2000,0.004,4,0.2,1,0.05,0.071,112,5.6,7,0.35
"CAX50594.1_1602",425,0,0,0,0,0,0.0235294117647059,9,2.11764705882353,1,0.235294117647059
"CAX50597.1_1605",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50598.1_1606",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50599.1_1607",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50600.1_1608",16,0,0,0,0,0,0.5625,7,43.75,2,12.5
"CAX50601.1_1609",3,0,0,0,0,0,0,0,0,0,0
"CAX50602.1_1610",2269,0.00264433671220802,5,0.220361392684002,0,0,0.0639048038783605,126,5.55310709563684,5,0.220361392684002
"CAX50603.1_1611",4996,0.00140112089671737,6,0.120096076861489,0,0,0.0618494795836669,236,4.72377902321858,8,0.160128102481986
"CAX50607.1_1615",37,0,0,0,0,0,0.027027027027027,1,2.7027027027027,0,0
"CAX50608.1_1616",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50609.1_1617",13,0,0,0,0,0,0.153846153846154,1,7.69230769230769,0,0
"CAX50610.1_1618",6,0,0,0,0,0,0,0,0,0,0
"CAX50611.1_1619",93,0,0,0,0,0,0.021505376344086,2,2.1505376344086,0,0
"CAX50612.1_1620",1696,0.00648584905660377,8,0.471698113207547,0,0,0.0854952830188679,113,6.6627358490566,8,0.471698113207547
"CAX50613.1_1621",316,0.00949367088607595,3,0.949367088607595,0,0,0.0886075949367089,18,5.69620253164557,0,0
"CAX50614.1_1622",38,0,0,0,0,0,0.0263157894736842,1,2.63157894736842,0,0
"CAX50615.1_1623",2,0,0,0,0,0,0,0,0,0,0
"CAX50616.1_1624",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50617.1_1625",228,0,0,0,0,0,0.0570175438596491,10,4.3859649122807,1,0.43859649122807
"CAX50618.1_1626",36,0,0,0,0,0,0.111111111111111,3,8.33333333333333,0,0
"CAX50619.1_1627",45,0,0,0,0,0,0,0,0,0,0
"CAX50620.1_1628",163,0.00613496932515337,1,0.613496932515337,0,0,0.0858895705521472,14,8.58895705521472,0,0
"CAX50621.1_1629",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50622.1_1630",27,0,0,0,0,0,0.111111111111111,2,7.40740740740741,0,0
"CAX50623.1_1631",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50624.1_1632",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50625.1_1633",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50626.1_1634",5,0,0,0,0,0,0,0,0,0,0
"CAX50627.1_1635",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50628.1_1636",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50629.1_1637",910,0.00549450549450549,4,0.43956043956044,0,0,0.108791208791209,78,8.57142857142857,2,0.21978021978022
"CAX50630.1_1638",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50631.1_1639",26,0,0,0,0,0,0.0769230769230769,2,7.69230769230769,0,0
"CAX50632.1_1640",3398,0.00117716303708064,4,0.117716303708064,0,0,0.0679811653914067,182,5.35609181871689,7,0.206003531489111
"CAX50633.1_1641",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50634.1_1642",63,0,0,0,0,0,0.142857142857143,8,12.6984126984127,0,0
"CAX50635.1_1643",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50636.1_1644",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50639.1_1647",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50640.1_1648",37,0,0,0,0,0,0.0540540540540541,2,5.40540540540541,0,0
"CAX50641.1_1649",5,0,0,0,0,0,0,0,0,0,0
"CAX50642.1_1650",530,0.00377358490566038,1,0.188679245283019,0,0,0.0924528301886792,41,7.73584905660377,3,0.566037735849057
"CAX50643.1_1651",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50644.1_1652",56,0,0,0,0,0,0.0357142857142857,2,3.57142857142857,0,0
"CAX50648.1_1656",13,0,0,0,0,0,0.153846153846154,1,7.69230769230769,1,7.69230769230769
"CAX50649.1_1657",809,0.00618046971569839,4,0.494437577255871,0,0,0.0580964153275649,42,5.19159456118665,0,0
"CAX50650.1_1658",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50651.1_1659",54,0,0,0,0,0,0,0,0,0,0
"CAX50652.1_1660",19,0,0,0,0,0,0.105263157894737,1,5.26315789473684,0,0
"CAX50653.1_1661",36,0,0,0,0,0,0.0833333333333333,3,8.33333333333333,0,0
"CAX50654.1_1662",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50655.1_1663",99,0,0,0,0,0,0.0808080808080808,7,7.07070707070707,0,0
"CAX50656.1_1664",585,0,0,0,0,0,0.0324786324786325,17,2.90598290598291,0,0
"CAX50657.1_1665",1020,0,0,0,0,0,0.0362745098039216,34,3.33333333333333,1,0.0980392156862745
"CAX50658.1_1666",44,0,0,0,0,0,0.0227272727272727,1,2.27272727272727,0,0
"CAX50659.1_1667",1301,0,0,0,0,0,0.0499615680245965,54,4.15065334358186,2,0.153727901614143
"CAX50660.1_1668",1356,0,0,0,0,0,0.0567846607669617,63,4.64601769911504,4,0.294985250737463
"CAX50661.1_1669",1268,0,0,0,0,0,0.056782334384858,57,4.49526813880126,2,0.157728706624606
"CAX50662.1_1670",2,0,0,0,0,0,0,0,0,0,0
"CAX50663.1_1671",29,0,0,0,0,0,0,0,0,0,0
"CAX50664.1_1672",6,0,0,0,0,0,0.166666666666667,1,16.6666666666667,0,0
"CAX50665.1_1673",18,0,0,0,0,0,0.111111111111111,2,11.1111111111111,0,0
"CAX50666.1_1674",290,0.0103448275862069,3,1.03448275862069,0,0,0.110344827586207,26,8.96551724137931,1,0.344827586206897
"CAX50667.1_1675",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50668.1_1676",2018,0.00346878097125867,4,0.198216055500496,1,0.0495540138751239,0.0723488602576809,121,5.99603567888999,4,0.198216055500496
"CAX50669.1_1677",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50670.1_1678",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50671.1_1679",4095,0.00683760683760684,22,0.537240537240537,1,0.0244200244200244,0.0998778998778999,310,7.57020757020757,22,0.537240537240537
"CAX50672.1_1680",2,0,0,0,0,0,0,0,0,0,0
"CAX50675.1_1683",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50676.1_1684",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50677.1_1685",60,0,0,0,0,0,0,0,0,0,0
"CAX50678.1_1686",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50679.1_1687",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50680.1_1688",410,0,0,0,0,0,0.0390243902439024,16,3.90243902439024,0,0
"CAX50681.1_1689",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50682.1_1690",3,0,0,0,0,0,0,0,0,0,0
"CAX50683.1_1691",45,0,0,0,0,0,0.0888888888888889,2,4.44444444444444,0,0
"CAX50684.1_1692",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50685.1_1693",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50686.1_1694",426,0,0,0,0,0,0.0234741784037559,8,1.87793427230047,0,0
"CAX50687.1_1695",499,0.00400801603206413,2,0.400801603206413,0,0,0.0480961923847695,20,4.00801603206413,1,0.200400801603206
"CAX50688.1_1696",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50689.1_1697",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAX50690.1_1698",20,0,0,0,0,0,0,0,0,0,0
